paper_id,pdf_path,pdf_abs_path,page_num,table_idx,row_idx,source_type,source_location,source_snippet,source_csv,alloy_name,composition_of_alloy,density,burn_factor,extinction_pressure,flammability_index,tensile_strength,elongation,thermal_conductivity,thermal_expansion,manufacturing_process
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,14.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8R78,,,,,,615.0 MPa @ 2195 °C (UTS),9.0 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,15.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8R78,,,,,,600.0 MPa @ 2195 °C (UTS),11.0 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,16.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8R78,,,,,,525.0 MPa @ 2195 °C (UTS),12.0 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,17.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,609.0 MPa @ 2195 °C (UTS),8.5 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,18.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,526.0 MPa @ 2195 °C (UTS),12.7 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,19.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,510.0 MPa @ 2195 °C (UTS),14.7 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,20.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,527.0 MPa @ 2195 °C (UTS),14.9 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,21.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,563.0 MPa @ 2195 °C (UTS),14.5 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,22.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,567.0 MPa @ 2195 °C (UTS),9.2 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,23.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2195-T8,,,,,,589.0 MPa @ 2195 °C (UTS),11.2 % @ 2195 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,24.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2196-T8511,,,,,,520.0 MPa @ 2196 °C (UTS),6.0 % @ 2196 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,25.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2196-T8511,,,,,,540.0 MPa @ 2196 °C (UTS),5.0 % @ 2196 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,26.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2297-T87,,,,,,441.0 MPa @ 2297 °C (UTS),10.0 % @ 2297 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,27.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2297-T87,,,,,,427.0 MPa @ 2297 °C (UTS),9.0 % @ 2297 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,28.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2297-T87,,,,,,427.0 MPa @ 2297 °C (UTS),5.0 % @ 2297 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,29.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2297-T87,,,,,,421.0 MPa @ 2297 °C (UTS),5.0 % @ 2297 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,30.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,2297-T87,,,,,,414.0 MPa @ 2297 °C (UTS),5.0 % @ 2297 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,31.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T652,,,,,,430.0 MPa @ 8090 °C (UTS),4.0 % @ 8090 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,32.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T852,,,,,,480.0 MPa @ 8090 °C (UTS),5.0 % @ 8090 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,33.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T8151,,,,,,420.0 MPa @ 8090 °C (UTS),5.0 % @ 8090 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,34.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T8151,,,,,,420.0 MPa @ 8090 °C (UTS),5.0 % @ 8090 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,35.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T8151,,,,,,370.0 MPa @ 8090 °C (UTS),2.5 % @ 8090 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,36.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T81,,,,,,420.0 MPa @ 8090 °C (UTS),8.0 % @ 8090 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,37.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,8090-T81,,,,,,415.0 MPa @ 8090 °C (UTS),11.0 % @ 8090 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,38.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T1,,,,,,415.0 MPa @ 1441 °C (UTS),16.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,39.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T1,,,,,,430.0 MPa @ 1441 °C (UTS),14.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,40.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T1,,,,,,405.0 MPa @ 1441 °C (UTS),18.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,41.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T1,,,,,,450.0 MPa @ 1441 °C (UTS),9.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,42.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T1,,,,,,475.0 MPa @ 1441 °C (UTS),9.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,45,8.0,43.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p45_t8_camelot.csv,1441-T11,,,,,,450.0 MPa @ 1441 °C (UTS),9.5 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,1.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t1.csv,1441-T11,,,,,,455.0 MPa @ 1441 °C (UTS),9.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,1.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t1.csv,1441-T11,,,,,,440.0 MPa @ 1441 °C (UTS),8.5 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,1.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t1.csv,AMC500F1-T1,,,,,,400.0 MPa @ 500 °C (UTS),8.0 % @ 500 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,1.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t1.csv,AMC500sa-T1,,,,,,500.0 MPa @ 500 °C (UTS),7.0 % @ 500 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,9.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t9_camelot.csv,1441-T11,,,,,,455.0 MPa @ 1441 °C (UTS),9.0 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,9.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t9_camelot.csv,1441-T11,,,,,,440.0 MPa @ 1441 °C (UTS),8.5 % @ 1441 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,9.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t9_camelot.csv,AMC500F1-T1,,,,,,400.0 MPa @ 500 °C (UTS),8.0 % @ 500 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,46,9.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p46_t9_camelot.csv,AMC500sa-T1,,,,,,500.0 MPa @ 500 °C (UTS),7.0 % @ 500 °C,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,1.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t1.csv,8090-T651,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,1.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t1.csv,8090-T8771,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,1.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t1.csv,8090-T81 damage tolerant sheet,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,1.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t1.csv,8090-T81 damage tolerant sheet,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,1.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t1.csv,8090-T8 forging,,,,,3.0,,,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,14.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t14_camelot.csv,8090-T651,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,14.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t14_camelot.csv,8090-T8771,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,14.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t14_camelot.csv,8090-T81 damage tolerant sheet,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,14.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t14_camelot.csv,8090-T81 damage tolerant sheet,,,,,3.0,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,55,14.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p55_t14_camelot.csv,8090-T8  forging,,,,,3.0,,,,,forged
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,56,1.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p56_t1.csv,"ST threshold stress, [MPa]",st 3.5%,,,,,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,56,15.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p56_t15_camelot.csv,"ST threshold stress, [MPa]",st 3.5%,,,,,,,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,7091,,,,,,640.0 MPa @ 192 °C (UTS),13.0 % @ 192 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,,,,,,,595.0 MPa @ 7 °C (UTS),11.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,7090,,,,,,675.0 MPa @ 6511 °C (UTS),10.0 % @ 6511 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,,,,,,,620.0 MPa @ 7 °C (UTS),9.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,CW67,,,,,,614.0 MPa @ 7 °C (UTS),12.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,6.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,7064,,,,,,683.0 MPa @ 6 °C (UTS),12.0 % @ 6 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,7.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,,,,,,,650.0 MPa @ 7 °C (UTS),9.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,8.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,Al-9052,,,,,,450.0 MPa (UTS),13.0 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,2.0,9.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t2.csv,,,,,,,635.0 MPa (UTS),4.0 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,1.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,7091,,,,,,640.0 MPa @ 192 °C (UTS),13.0 % @ 192 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,2.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,,,,,,,595.0 MPa @ 7 °C (UTS),11.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,3.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,7090,,,,,,675.0 MPa @ 6511 °C (UTS),10.0 % @ 6511 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,4.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,,,,,,,620.0 MPa @ 7 °C (UTS),9.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,5.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,CW67,,,,,,614.0 MPa @ 7 °C (UTS),12.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,6.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,7064,,,,,,683.0 MPa @ 6 °C (UTS),12.0 % @ 6 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,7.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,,,,,,,650.0 MPa @ 7 °C (UTS),9.0 % @ 7 °C,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,8.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,Al-9052,,,,,,450.0 MPa (UTS),13.0 %,,,
ECSS-E-HB-32-20_Part5A,Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,C:/Users/jobsy/Desktop/Internship/IPC_Trail8/Research_Paper/ECSS-E-HB-32-20_Part5A.pdf,74,23.0,9.0,table,,,Dataset\tables\ECSS-E-HB-32-20_Part5A_p74_t23_camelot.csv,,,,,,,635.0 MPa (UTS),4.0 %,,,
